,Timestamp,F_score,Accuracy,loss,batch_size,learning_rate,Training_DATASET,Continue_with_last_saved_model
104,2020-10-28 22:10:23.121908,0.9038376850574615,0.899236477040542,237.84639,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 22:10:49.151311,0.8148509026673701,0.8023658457898699,239.25198,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 22:11:15.331562,0.9007241034917147,0.894762877728788,239.28929,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 22:11:41.312040,0.8182706717570221,0.8066243682116356,240.35269,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 22:12:07.105315,0.9015981362732998,0.8946983546617916,243.92815,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 22:12:33.017592,0.5899635020052725,0.5749220346273793,251.16634,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 22:12:59.091181,0.8194158926267913,0.800473169157974,252.83932,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 22:13:25.045539,0.6721186735388066,0.6548876223249812,250.76292,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 22:13:51.271833,0.854722777798551,0.8431014087536294,247.08687,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 22:14:17.102582,0.7384548938003931,0.7162060436606087,250.66316,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 22:14:42.447024,0.8522332463007596,0.8380471018389074,249.6008,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 22:15:07.932506,0.7753848839331935,0.7494354231637811,254.87816,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 22:15:33.837224,0.8432965222590973,0.8309280567802989,246.11671,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 22:15:59.627323,0.8448501187141617,0.8299602107753522,248.00777,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 22:16:25.589115,0.8302210386169723,0.8126465211313044,245.27037,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 22:16:51.324283,0.8635081938928021,0.8517044843531563,245.97636,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 22:20:54.245671,0.8165944392483702,0.7989676309280568,243.89816,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 22:21:18.728150,0.8889537168634493,0.8818152489515002,241.24937,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 22:21:43.845697,0.8433727735975955,0.8335304871491558,239.81897,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 22:22:09.185224,0.8952256624264674,0.8897300785030648,238.64554,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 22:22:34.494676,0.8688088833064453,0.8611033444456393,238.32916,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 22:23:00.237386,0.8985804400214514,0.8933648779438649,238.15742,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 22:23:25.637746,0.8728351989732918,0.8659640821593719,237.99098,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 22:23:51.776835,0.9032161410007266,0.8985267233035811,237.64095,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 22:24:17.226590,0.8647660870909083,0.857490052693838,237.7746,400,0.001,OPPORTUNITY - 18 classes,True
9,2020-10-28 22:24:43.085408,0.9058621029409891,0.9014087536294225,237.7127,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 22:25:09.020152,0.8434702871046461,0.8348209484890848,238.25638,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 22:25:34.817507,0.9067679057367293,0.9024626303903646,238.276,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 22:26:00.933594,0.8235438438064059,0.8120227981503387,239.11363,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 22:26:26.698927,0.9054412731258716,0.9009785998494462,238.40962,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 22:26:52.659354,0.8287437455116771,0.8179589203140123,240.02263,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 22:27:18.247178,0.9030978574113036,0.8982041079685987,239.29846,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 22:27:43.558544,0.845267160385784,0.8334659640821593,242.02736,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 22:28:09.560367,0.899501442005767,0.8936229702118508,240.72592,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 22:28:34.908072,0.8670998564775161,0.8592106678137434,239.84938,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 22:29:00.860441,0.8953200898724427,0.8893214324120873,238.64252,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 22:29:27.215957,0.8828415048648312,0.8762662651898053,238.55513,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 22:29:53.039083,0.8923037384239377,0.8851919561243144,238.7916,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 22:30:19.491275,0.8621329559605926,0.8483492848693408,241.07773,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 22:30:45.243780,0.8704097832774391,0.8591246370577481,244.75914,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 22:31:10.563769,0.8113712445602677,0.7920636627594365,244.4928,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 22:31:36.015798,0.8669105376258602,0.8518335304871492,252.40619,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 22:32:02.109580,0.6004281078639419,0.5658027744918809,258.7084,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 22:32:27.550998,0.8427165913584672,0.8299171953973545,252.87569,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 22:32:53.526102,0.6376011868225261,0.6052263684267125,255.11507,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 22:33:18.819668,0.8090641873316017,0.7962576621142058,267.31165,400,0.001,OPPORTUNITY - 18 classes,True
